,名次,馬號,馬名,騎師,練馬師,實際負磅,排位體重,檔位,頭馬距離,沿途走位,完成時間,獨贏賠率,Date,RaceNo,Venue,Class,Distance,VenueCondition,RaceStakes,WinnerNo,nHorse,Winner,PLACE
1,2,2,電路一號(B373),周俊樂,告東尼,126,1068,4,2,2 2 2 2,1:40.03,7.1,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,True
6,7,3,皇龍司令(C208),莫雷拉,徐雨石,133,1085,7,4-3/4,10 13 13 7,1:40.50,3.7,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
3,4,4,賞心星(C251),史卓豐,方嘉柏,133,1213,11,2,12 8 5 4,1:40.06,43.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
8,9,5,美活人生(D398),陳嘉熙,沈集成,125,1104,6,6,8 10 10 9,1:40.68,40.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
7,8,6,上浦福滿(A193),郭能,高伯新,130,1068,14,5-1/4,11 6 7 8,1:40.55,17.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
5,6,7,輝煌巨星(C046),田泰安,蘇保羅,129,1067,5,4-1/2,6 9 12 6,1:40.45,3.6,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
12,13,8,常山耆寶(A275),何澤堯,文家良,127,1062,8,9-1/2,9 11 11 13,1:41.25,40.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
9,10,9,旺舖必星(C387),波健士,大衛希斯,125,1103,10,6-3/4,13 14 14 10,1:40.80,14.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
0,1,10,驃騎飛(C456),彭國年,蘇偉賢,125,1132,3,-,4 5 3 1,1:39.72,8.5,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,True,True
10,11,11,盛勢(V243),梁家俊,葉楚航,122,1116,12,7,3 7 9 11,1:40.86,37.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
4,5,12,向前看(B331),黃俊,鄭俊偉,109,1136,2,2-1/4,1 1 1 5,1:40.10,8.3,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
2,3,13,火天大有(V406),黎海榮,何良,113,1075,13,2,14 12 8 3,1:40.05,90.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,True
11,12,14,運來寶兒(B444),巫顯東,容天鵬,110,1117,1,9-1/4,5 4 4 12,1:41.19,97.0,2020-12-06,4,沙田,第五班,1650米,好地,"HK$ 750,000",10,14,False,False
0,1,1,糖糖幸運(D206),田泰安,丁冠豪,131,1226,1,-,3 1 1 1,1:21.85,4.4,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,True,True
2,3,2,超好日子(D473),莫雷拉,呂健威,130,1198,10,5-1/2,9 8 5 3,1:22.72,2.1,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,True
1,2,3,三圓䮭路(C149),周俊樂,蘇保羅,122,1125,8,4,2 3 2 2,1:22.49,8.4,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,True
7,8,4,獨角寶寶(C203),郭能,高伯新,129,1166,12,9-1/2,12 11 6 8,1:23.36,47.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
10,11,5,鑽飾明駝(B183),梁家俊,羅富全,127,1079,14,11-1/4,4 2 3 11,1:23.64,8.5,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
6,7,6,大紅心(D311),黃俊,葉楚航,122,1049,3,8-1/4,6 6 9 7,1:23.19,270.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
12,13,7,日日夠(D310),史卓豐,文家良,125,1121,11,28-1/2,5 5 12 13,1:26.43,43.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
11,12,8,粉絲狂歡(D440),波健士,蔡約翰,124,1181,9,11-1/2,8 7 4 12,1:23.71,24.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
13,14,9,宇宙紀錄(D137),黎海榮,苗禮德,120,1021,5,29-1/4,1 4 7 14,1:26.55,290.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
4,5,10,勇敢動力(D153),何澤堯,告東尼,119,1177,7,6-3/4,13 12 13 5,1:22.94,28.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
3,4,11,日就月將(D157),黃皓楠,賀賢,116,1030,4,6-1/2,10 13 14 4,1:22.89,25.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
5,6,12,福星高照(D407),巴度,容天鵬,119,1215,13,7,14 14 8 6,1:22.96,45.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
8,9,13,生生勝勝(C110),賀銘年,姚本輝,119,1020,2,10,11 10 11 9,1:23.46,12.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
9,10,14,金糠(D134),彭國年,霍利時,118,1028,6,10-1/4,7 9 10 10,1:23.48,166.0,2020-12-06,7,沙田,第四班,1400米,好地,"HK$ 1,000,000",1,14,False,False
3,4,1,巡航導彈(B337),史卓豐,容天鵬,133,1198,5,2-1/4,1 1 4,0:56.54,24.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
13,14,2,雪霸神駒(C073),黃俊,苗禮德,128,1110,9,13-1/2,14 14 14,0:58.34,212.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
6,7,3,舞士精神(C180),莫雷拉,方嘉柏,132,1169,7,2-1/2,3 2 7,0:56.59,6.8,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
4,5,4,精彩勇士(D387),郭能,大衛希斯,131,1127,10,2-1/2,2 4 5,0:56.56,15.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
1,2,5,傳盛(B416),田泰安,呂健威,130,1231,14,頸位,7 7 2,0:56.24,10.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,True
0,1,6,平海掌星(D123),巴度,蔡約翰,127,1297,2,-,11 10 1,0:56.18,6.8,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,True,True
9,10,7,小鳥敖翔(B069),彭國年,文家良,125,1200,6,3-1/4,10 12 10,0:56.69,293.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
5,6,8,健康美麗(B384),波健士,文家良,124,1058,11,2-1/2,12 11 6,0:56.59,206.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
11,12,9,大武士(B216),陳嘉熙,沈集成,116,1160,1,5,8 9 12,0:56.99,70.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
8,9,10,電訊超班(E140),黎海榮,徐雨石,123,1067,3,3,13 13 9,0:56.67,419.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
12,13,11,快快趣(D402),黃皓楠,姚本輝,119,1115,12,12-1/4,9 8 13,0:58.12,371.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
10,11,12,連連歡樂(D376),周俊樂,賀賢,115,1149,8,3-3/4,4 3 11,0:56.79,1.6,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
7,8,13,加州更好(B204),何澤堯,告東尼,121,1167,13,2-3/4,6 6 8,0:56.62,21.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,False
2,3,14,會長之星(C205),賀銘年,韋達,118,1187,4,1/2,5 5 3,0:56.25,53.0,2020-12-06,8,沙田,第三班,1000米,好地,"HK$ 1,500,000",6,14,False,True
6,7,1,軍炮(V371),巴米高,葉楚航,133,1203,4,2-1/2,5 6 7 7,1:40.47,7.7,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
0,1,2,信心滿滿(D229),潘頓,呂健威,131,1012,9,-,4 4 4 1,1:40.06,6.2,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,True,True
8,9,3,幸運精選(B114),彭國年,容天鵬,130,1171,6,8,1 2 2 9,1:41.33,9.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
5,6,4,堅離地(A235),巴度,蘇偉賢,127,1075,5,1-3/4,7 7 1 6,1:40.34,10.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
9,10,5,表表馬(C233),波健士,告東尼,126,1146,3,11,2 1 3 10,1:41.82,11.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
2,3,6,東方雷(C500),莫雷拉,何良,125,1082,12,1,3 3 5 3,1:40.23,6.3,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,True
11,12,7,高能量(D016),史卓豐,韋達,125,1114,8,14-1/2,11 11 11 12,1:42.36,40.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
1,2,8,爪皇烈焰(T353),郭能,霍利時,123,1230,1,頭位,6 5 6 2,1:40.09,3.6,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,True
7,8,9,開心歡呼(C536),巫顯東,沈集成,119,1149,10,7-3/4,12 12 12 8,1:41.28,107.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
3,4,10,如沐春風(B150),賀銘年,徐雨石,120,1088,2,1,8 8 8 4,1:40.23,9.6,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
4,5,11,喜氣綿綿(C236),梁家俊,蘇保羅,116,1092,11,1-1/4,9 9 9 5,1:40.26,20.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
10,11,12,金剛秀(T436),黎海榮,鄭俊偉,113,1128,7,13,10 10 10 11,1:42.14,74.0,2020-12-09,1,跑馬地,第五班,1650米,好地,"HK$ 750,000",2,12,False,False
1,2,1,開心好友(B466),布宜學,姚本輝,133,1135,9,1,4 3 2,0:57.38,8.1,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,True
3,4,2,駿爵士(C406),布達德,方嘉柏,133,1265,10,1-1/2,7 6 4,0:57.44,7.2,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
5,6,3,好甜橙(A300),馬昆,徐雨石,129,1180,3,2-3/4,2 4 6,0:57.63,13.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
4,5,4,濃有(C244),巴度,文家良,126,1113,6,1-3/4,8 8 5,0:57.48,19.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
9,10,5,包裝得勝(D291),莫雅,何良,126,1110,1,4-1/4,9 9 10,0:57.88,12.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
8,9,6,競駿翩翩(D399),巴米高,蘇偉賢,126,1077,5,3-1/2,12 11 9,0:57.75,23.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
6,7,7,歡樂好友(C533),杜苑欣,丁冠豪,123,1074,11,2-3/4,10 10 7,0:57.66,33.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
7,8,8,常勝心(D044),郭能,羅富全,122,1194,7,3,3 2 8,0:57.69,3.9,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
10,11,9,喜跑(D294),潘頓,蔡約翰,120,1168,12,4-1/2,11 12 11,0:57.93,15.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
2,3,10,旅遊拿督(V235),何澤堯,高伯新,117,1097,2,1-1/4,6 7 3,0:57.40,6.4,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,True
0,1,11,爪皇轟天(A291),莫雷拉,霍利時,116,1161,8,-,1 1 1,0:57.21,15.0,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,True,True
11,12,12,超額認購(C361),田泰安,賀賢,116,1132,4,4-3/4,5 5 12,0:57.97,7.4,2020-12-09,4,跑馬地,第四班,1000米,好地,"HK$ 1,200,000",11,12,False,False
3,4,1,帝豪大師(D225),布宜學,沈集成,133,1035,9,1-1/2,7 7 7 4,1:40.55,4.7,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
8,9,2,贏科超影(A164),田泰安,高伯新,131,1042,8,4,10 10 11 9,1:40.95,28.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
4,5,3,捉金皇(B460),莫雷拉,方嘉柏,130,1113,12,1-3/4,9 9 9 5,1:40.61,6.2,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
10,11,4,藍海策略(A411),莫雅,葉楚航,129,1104,7,6-1/4,11 11 10 11,1:41.33,6.1,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
1,2,5,成才(B085),潘頓,大衛希斯,127,1170,1,頸位,4 4 3 2,1:40.37,9.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,True
2,3,6,馬爾代夫(D329),布達德,賀賢,125,1120,6,1/2,12 12 12 3,1:40.43,8.3,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,True
11,12,7,愛馬劍(B013),郭能,告東尼,121,1031,10,12-1/4,2 2 2 12,1:42.31,16.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
5,6,8,雙節棍(C357),馬昆,方嘉柏,121,1034,2,2,6 6 6 6,1:40.66,6.2,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
6,7,9,雷公鑿(V279),巴米高,徐雨石,121,1199,3,3-1/4,1 1 1 7,1:40.85,11.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
7,8,10,陽明高高(B132),杜苑欣,呂健威,121,1108,5,3-3/4,8 8 8 8,1:40.94,33.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
0,1,11,冠寶駒(D359),巴度,苗禮德,120,1051,4,-,5 5 5 1,1:40.33,19.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,True,True
9,10,12,怡威(C496),何澤堯,霍利時,118,1059,11,4-1/2,3 3 4 10,1:41.03,42.0,2020-12-09,5,跑馬地,第四班,1650米,好地,"HK$ 1,200,000",11,12,False,False
4,5,1,勇猛神駒(C462),潘頓,沈集成,133,1161,11,1-3/4,2 2 2 2 5,1:49.26,8.3,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
2,3,2,玖寶(D056),莫雅,韋達,133,1118,4,1/2,8 7 7 7 3,1:49.03,4.7,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,True
9,10,3,輝煌星(B163),布達德,呂健威,130,1211,9,4-1/2,11 9 9 9 10,1:49.68,19.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
11,12,4,綠色有運(B413),莫雷拉,方嘉柏,125,1106,12,5-1/2,9 10 10 11 12,1:49.83,6.9,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
6,7,5,翠龍(B156),田泰安,徐雨石,124,1098,10,3-1/2,10 11 11 10 7,1:49.52,12.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
7,8,6,又係熊(C301),巴米高,霍利時,121,1073,7,4,1 1 1 1 8,1:49.59,35.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
5,6,7,盛大光輝(C121),何澤堯,丁冠豪,121,1149,6,2-1/4,3 3 3 3 6,1:49.32,17.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
0,1,8,逍遙自在(B210),梁家俊,羅富全,119,1142,8,-,4 4 4 4 1,1:48.96,69.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,True,True
3,4,9,天池怪俠(B350),賀銘年,蘇偉賢,119,1155,3,1-1/4,5 6 6 6 4,1:49.17,13.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
1,2,10,包裝永旺(D457),波健士,告東尼,118,1136,1,短馬頭位,6 5 5 5 2,1:48.97,9.5,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,True
8,9,11,智慧神駒(D456),巴度,苗禮德,117,1133,5,4-1/4,7 8 8 8 9,1:49.63,4.4,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
10,11,12,勤德兼備(A071),蔡明紹,賀賢,116,1085,2,4-3/4,12 12 12 12 11,1:49.74,10.0,2020-12-09,9,跑馬地,第二班,1800米,好地,"HK$ 2,200,000",8,12,False,False
12,13,1,友盈友福(D343),彭國年,鄭俊偉,133,1071,3,12,13 14 13,1:10.88,209.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
8,9,2,悅跑得(C502),何澤堯,呂健威,133,1152,5,4-3/4,6 6 9,1:09.72,9.2,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
1,2,3,簹多福(D352),史卓豐,苗禮德,132,1095,8,頸位,10 11 2,1:09.03,7.5,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,True
3,4,4,帝豪寶寶(A050),潘明輝,沈集成,128,1211,13,1-1/4,14 13 4,1:09.17,38.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
5,6,5,場場精綵(D126),郭能,告東尼,130,1083,9,2-3/4,9 8 6,1:09.41,13.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
0,1,6,包裝太保(E142),潘頓,大衛希斯,128,1294,10,-,11 10 1,1:08.97,2.2,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,True,True
13,14,7,天德(E128),巴度,霍利時,125,1166,1,14-1/4,7 9 14,1:11.24,102.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
11,12,8,蒲俠超得(E138),馬昆,容天鵬,124,1151,12,8-3/4,1 1 12,1:10.36,189.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
9,10,9,確認眼神(D404),賀銘年,姚本輝,124,1227,2,5-3/4,8 7 10,1:09.87,91.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
10,11,10,新威力(D463),梁家俊,蘇保羅,122,1139,14,8-1/2,3 5 11,1:10.31,70.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
7,8,11,悅驫(C521),莫雷拉,羅富全,122,1038,11,4-1/2,12 12 8,1:09.67,8.7,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
4,5,12,各取所需(C474),田泰安,韋達,121,1063,6,2,5 4 5,1:09.28,9.2,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
2,3,13,二話不說(C134),蔡明紹,葉楚航,117,1141,4,1-1/4,2 3 3,1:09.15,7.8,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,True
6,7,14,美麗甜心(B410),波健士,文家良,116,1173,7,3,4 2 7,1:09.44,34.0,2020-12-13,1,沙田,第三班,1200米,好地,"HK$ 1,500,000",6,14,False,False
4,5,1,正本開心(C227),潘頓,羅富全,133,1157,4,2,2 3 4 5,1:22.68,4.6,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
7,8,2,雪戰神駒(B371),史卓豐,高伯新,131,1098,6,4,9 9 8 8,1:22.99,31.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
3,4,3,歡樂小子(S235),莫雷拉,文家良,131,1287,8,1-1/4,8 8 7 4,1:22.58,16.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
8,9,4,噴火龍(B463),布達德,霍利時,129,1055,14,5-1/4,14 13 13 9,1:23.21,25.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
0,1,5,真勝者(C039),何澤堯,丁冠豪,126,1193,1,-,12 12 9 1,1:22.36,2.4,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,True,True
13,14,6,大紅星(D305),黃俊,葉楚航,120,1023,12,15-3/4,13 14 14 14,1:24.86,236.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
10,11,7,豐彩華庭(D314),黎海榮,何良,125,1144,9,10,7 7 10 11,1:23.96,171.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
6,7,8,安逸寧靜(D189),彭國年,蘇偉賢,124,1015,13,3-1/4,10 10 11 7,1:22.88,57.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
5,6,9,駿益善(E090),巴度,沈集成,123,1124,2,2-3/4,5 6 6 6,1:22.78,14.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
12,13,10,龍之英(C206),郭能,鄭俊偉,122,1108,11,14-1/2,11 11 12 13,1:24.67,303.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
11,12,11,椰子糖(D437),巫顯東,徐雨石,118,1071,5,11-1/2,1 1 1 12,1:24.21,177.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
2,3,12,紅衣震撼(C366),田泰安,蘇保羅,121,1022,3,1-1/4,6 5 5 3,1:22.56,4.8,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,True
1,2,13,霹靂狂龍(D003),潘明輝,賀賢,114,1010,10,1-1/4,4 2 2 2,1:22.53,7.9,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,True
9,10,14,超跑王(C479),蔡明紹,容天鵬,116,1156,7,9-1/2,3 4 3 10,1:23.87,51.0,2020-12-13,2,沙田,第四班,1400米,好地,"HK$ 1,000,000",5,14,False,False
9,10,1,格萊美(D025),波健士,方嘉柏,133,1061,8,4,1 1 1 2 10,1:49.04,21.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
0,1,2,快益善(B478),布宜學,沈集成,133,1064,11,-,12 11 10 9 1,1:48.40,8.8,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,True,True
4,5,3,傑彩繽紛(B457),莫雅,蔡約翰,133,1063,4,1-3/4,10 12 12 11 5,1:48.69,7.5,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
11,12,4,狂舞派(B404),布達德,容天鵬,132,1064,2,5-1/2,7 7 9 8 12,1:49.26,23.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
6,7,5,心常樂(E003),何澤堯,呂健威,132,1144,7,2,2 2 3 1 7,1:48.71,91.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
5,6,6,天外天(B435),賀銘年,徐雨石,131,1113,14,2,14 14 13 13 6,1:48.70,157.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
10,11,7,家樂飛駒(D267),郭能,鄭俊偉,131,1084,6,5,5 9 8 6 11,1:49.19,60.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
12,13,8,安承(D059),田泰安,韋達,126,1091,12,6-1/2,6 3 2 3 13,1:49.45,20.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
8,9,9,威闖(D168),馬昆,大衛希斯,123,1050,10,2-1/4,11 10 11 10 9,1:48.74,32.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
7,8,10,美麗天使(C541),潘頓,告東尼,122,1007,1,2,4 4 5 4 8,1:48.72,3.9,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
3,4,11,超勁勇士(D298),莫雷拉,羅富全,122,1085,9,1-1/2,3 5 6 5 4,1:48.61,4.9,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
2,3,12,威力飛馳(D423),史卓豐,賀賢,119,1185,5,頸位,13 13 14 14 3,1:48.44,19.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,True
1,2,13,自然力量(C461),巴度,姚本輝,118,1108,3,鼻位,9 6 7 7 2,1:48.40,4.2,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,True
13,14,14,神舟寶駒(C269),蔡明紹,蘇偉賢,116,1188,13,10-3/4,8 8 4 12 14,1:50.11,67.0,2020-12-13,3,沙田,第三班,1800米,好地,"HK$ 1,500,000",2,14,False,False
1,2,1,時時精綵(B101),潘頓,告東尼,126,1089,5,3,1 1 1 1 1 2,2:27.70,1.7,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,True
5,6,2,任我行(C297),布達德,大衛希斯,126,1026,7,8-3/4,2 3 3 3 4 6,2:28.60,39.0,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,False
3,4,3,好好瑪(B318),何澤堯,賀賢,126,1024,2,6,4 4 5 5 5 4,2:28.17,31.0,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,False
2,3,4,時時有餘(C465),莫雷拉,方嘉柏,126,1043,1,3-1/2,6 6 6 6 6 3,2:27.77,7.5,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,True
6,7,5,鬍鬚漢(E810),巴米高,雷里雅,126,1018,3,10-1/4,3 2 2 2 2 7,2:28.84,70.0,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,False
4,5,6,幸福掌聲(C492),布宜學,沈集成,126,1101,6,6-3/4,7 7 7 7 7 5,2:28.30,33.0,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,False,False
0,1,7,業界巨頭(E811),莫雅,岳伯仁,121,1122,4,-,5 5 4 4 3 1,2:27.21,2.6,2020-12-13,4,沙田,國際一級賽,2400米,好地,"HK$ 20,000,000",7,7,True,True
